n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,7.847900867462158,0.6638641357421875,RRTConnectkConfigDefault,1,3.3767688274383545,0.6638641357421875,1.703019871376948,8.471141593295744,1.0,"{'range': 8.933384811552775, 'type': 'geometric::RRTConnect'}",
2,16.776258945465088,0.5725619792938232,RRTConnectkConfigDefault,1,4.700132846832275,0.5725619792938232,1.7028163635907914,6.967384625213012,1.0,"{'range': 12.883389702579079, 'type': 'geometric::RRTConnect'}",
3,27.162076950073242,0.3963479995727539,RRTConnectkConfigDefault,1,3.6513760089874268,0.3963479995727539,1.7028480816712985,8.15675531961232,1.0,"{'range': 9.391099082110989, 'type': 'geometric::RRTConnect'}",
4,36.05281186103821,0.19231486320495605,RRTConnectkConfigDefault,1,3.1949801445007324,0.19231486320495605,1.7031321895587979,8.370254155739485,1.0,"{'range': 4.5332656375126374, 'type': 'geometric::RRTConnect'}",
5,44.07155990600586,0.3724660873413086,RRTConnectkConfigDefault,1,2.837967872619629,0.3724660873413086,1.7027655624859857,7.702342606059126,1.0,"{'range': 4.162578789243687, 'type': 'geometric::RRTConnect'}",
6,51.43002986907959,0.3612041473388672,RRTConnectkConfigDefault,1,2.78560209274292,0.3612041473388672,1.7029713368974309,7.48894900374892,1.0,"{'range': 12.201314058754852, 'type': 'geometric::RRTConnect'}",
7,57.68625783920288,0.37764692306518555,RRTConnectkConfigDefault,1,3.0040440559387207,0.37764692306518555,1.7030632966402341,9.494010938091726,1.0,"{'range': 5.952493461902364, 'type': 'geometric::RRTConnect'}",
8,66.5968668460846,0.4402930736541748,RRTConnectkConfigDefault,1,3.994610071182251,0.4402930736541748,1.7028501395580007,8.511433719351368,1.0,"{'range': 5.127202790217299, 'type': 'geometric::RRTConnect'}",
9,75.30967783927917,0.31755995750427246,RRTConnectkConfigDefault,1,3.3722598552703857,0.31755995750427246,1.7029859961178135,8.547343414523825,1.0,"{'range': 5.586798943624165, 'type': 'geometric::RRTConnect'}",
10,84.28077578544617,0.5252270698547363,RRTConnectkConfigDefault,1,2.940504789352417,0.5252270698547363,1.7027870061106396,7.602762767049297,1.0,"{'range': 2.191226628148413, 'type': 'geometric::RRTConnect'}",
11,89.43787693977356,3.0,RRTConnectkConfigDefault,1,0.06768512725830078,0.06081986427307129,0.00027629874847630016,0.0002806272656079208,0.0,"{'range': 4.674622291720889, 'type': 'geometric::RRTConnect'}",
12,96.85320687294006,0.6286571025848389,RRTConnectkConfigDefault,1,2.038902997970581,0.6286571025848389,1.7030651662698995,7.378726781452914,1.0,"{'range': 5.73570390652521, 'type': 'geometric::RRTConnect'}",
13,104.4602038860321,3.0,RRTConnectkConfigDefault,1,0.002870798110961914,1.0571160316467285,0.0,0.0,0.0,"{'range': 5.4595968205632825, 'type': 'geometric::RRTConnect'}",
14,110.37887191772461,0.41162109375,RRTConnectkConfigDefault,1,3.0833168029785156,0.41162109375,1.7029003462586025,7.104075065910236,1.0,"{'range': 14.989477667006724, 'type': 'geometric::RRTConnect'}",
15,121.68055891990662,0.38382983207702637,RRTConnectkConfigDefault,1,3.955264091491699,0.38382983207702637,1.7027990943895395,9.07875761311757,1.0,"{'range': 4.261520836368665, 'type': 'geometric::RRTConnect'}",
16,132.650554895401,0.41370105743408203,RRTConnectkConfigDefault,1,3.1879849433898926,0.41370105743408203,1.702746237078653,7.350870823880786,1.0,"{'range': 4.095608740370274, 'type': 'geometric::RRTConnect'}",
17,145.11266994476318,0.32815098762512207,RRTConnectkConfigDefault,1,2.7628111839294434,0.32815098762512207,1.702865363387701,7.133458287111043,1.0,"{'range': 4.221764013615355, 'type': 'geometric::RRTConnect'}",
18,153.19423985481262,3.0,RRTConnectkConfigDefault,1,0.005274057388305664,0.9852249622344971,0.0,0.0,0.0,"{'range': 4.280282739680509, 'type': 'geometric::RRTConnect'}",
19,158.86848783493042,0.5796937942504883,RRTConnectkConfigDefault,1,2.9490840435028076,0.5796937942504883,1.7027762616304494,8.157528919648527,1.0,"{'range': 15.0, 'type': 'geometric::RRTConnect'}",
20,168.97405695915222,0.23151898384094238,RRTConnectkConfigDefault,1,3.302701950073242,0.23151898384094238,1.7029111542026927,8.427090151632235,1.0,"{'range': 12.448462093287535, 'type': 'geometric::RRTConnect'}",
21,173.30705380439758,3.0,RRTConnectkConfigDefault,1,0.06119489669799805,0.04490399360656738,0.0002739474687701614,0.0002813106329284292,0.0,"{'range': 11.402538144010643, 'type': 'geometric::RRTConnect'}",
22,182.1502468585968,0.3790760040283203,RRTConnectkConfigDefault,1,2.5786590576171875,0.3790760040283203,1.7029761216654797,7.119278604372785,1.0,"{'range': 14.999429483878329, 'type': 'geometric::RRTConnect'}",
23,190.42644095420837,0.31158995628356934,RRTConnectkConfigDefault,1,2.0918490886688232,0.31158995628356934,1.703224058357013,7.9251224094817605,1.0,"{'range': 14.999349584049623, 'type': 'geometric::RRTConnect'}",
24,198.97632384300232,0.5849649906158447,RRTConnectkConfigDefault,1,2.7506000995635986,0.5849649906158447,1.7028526852685804,8.111952280147989,1.0,"{'range': 14.877595214136287, 'type': 'geometric::RRTConnect'}",
25,206.08105993270874,0.39083409309387207,RRTConnectkConfigDefault,1,1.9213380813598633,0.39083409309387207,1.7027514469976617,6.928319378028576,1.0,"{'range': 14.998602388425976, 'type': 'geometric::RRTConnect'}",
