elapsed_time,n_trial,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
794.1839971542358,131,1.2404029369354248,BKPIECEkConfigDefault,1,2.710020065307617,1.7029742565019916,1.7029742565019916,8.204818197735309,1.0,"{'border_fraction': 0.6573792189794072, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.771920623904092, 'failed_expansion_score_factor': 0.8442352865941947, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6977415617721364, 'type': 'geometric::BKPIECE'}",
798.104875087738,132,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.16591893688619283, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 7.0393607089798, 'failed_expansion_score_factor': 0.7259999673067689, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.46285556241121867, 'type': 'geometric::BKPIECE'}",
802.4819459915161,133,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.10275410071288302, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 11.442475792448876, 'failed_expansion_score_factor': 0.8979388848616714, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7210740789275643, 'type': 'geometric::BKPIECE'}",
807.4706799983978,134,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.5337170609692258, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.913909873807212, 'failed_expansion_score_factor': 0.7807564580984897, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8991635153102371, 'type': 'geometric::BKPIECE'}",
811.7155809402466,135,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.958228657329868, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 6.241450058052171, 'failed_expansion_score_factor': 0.9999709192650814, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.866248530363541, 'type': 'geometric::BKPIECE'}",
816.5505819320679,136,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.022398258346869898, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 12.21401383591051, 'failed_expansion_score_factor': 0.8061007122279159, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6192221423827718, 'type': 'geometric::BKPIECE'}",
828.0714309215546,137,2.010552167892456,BKPIECEkConfigDefault,1,4.1527791023254395,1.7028507461725235,1.7028507461725235,7.880464237888354,1.0,"{'border_fraction': 0.7030697112960329, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.4869749973506328, 'failed_expansion_score_factor': 0.6607662232036646, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.3306928678424206, 'type': 'geometric::BKPIECE'}",
832.6070461273193,138,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.3652172670796652, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 4.69758355635096, 'failed_expansion_score_factor': 0.3201916700528018, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5286680466716639, 'type': 'geometric::BKPIECE'}",
843.9681520462036,139,0.9103388786315918,BKPIECEkConfigDefault,1,4.574234962463379,1.7029595084789404,1.7029595084789404,7.119326819172323,1.0,"{'border_fraction': 0.45324421426290445, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.9173952934471773, 'failed_expansion_score_factor': 0.09339062842827289, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.16021809782307428, 'type': 'geometric::BKPIECE'}",
853.2960290908813,140,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.21594592769382173, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.854183094860364, 'failed_expansion_score_factor': 0.7481069930276713, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6508274941711896, 'type': 'geometric::BKPIECE'}",
857.0268549919128,141,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.2885188070872366, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.2349680447493876, 'failed_expansion_score_factor': 0.5569009237133742, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7637373740871917, 'type': 'geometric::BKPIECE'}",
863.0944089889526,142,3.1927578449249268,BKPIECEkConfigDefault,1,2.2115252017974854,1.7027314009363448,1.7027314009363448,7.296164400396561,1.0,"{'border_fraction': 0.039678395061970545, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.8953420198006226, 'failed_expansion_score_factor': 0.5193692884470822, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8368862601969643, 'type': 'geometric::BKPIECE'}",
874.6888489723206,143,2.165210008621216,BKPIECEkConfigDefault,1,3.338121175765991,1.7029964278219445,1.7029964278219445,7.495416895574292,1.0,"{'border_fraction': 0.1311820111953958, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.008556839938219, 'failed_expansion_score_factor': 0.9762707765416642, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9979076696508068, 'type': 'geometric::BKPIECE'}",
885.993054151535,144,1.6231329441070557,BKPIECEkConfigDefault,1,2.6902408599853516,1.7027848566990107,1.7027848566990107,7.068491145224021,1.0,"{'border_fraction': 0.19491055115379274, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 3.50071864343754, 'failed_expansion_score_factor': 0.9279790849616546, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7946299490858348, 'type': 'geometric::BKPIECE'}",
896.0018489360809,145,1.827666997909546,BKPIECEkConfigDefault,1,3.09214186668396,1.7030385335303775,1.7030385335303775,6.578038770080214,1.0,"{'border_fraction': 0.2573233113976959, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.6032446006554197, 'failed_expansion_score_factor': 0.3620255051567034, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9388202084912076, 'type': 'geometric::BKPIECE'}",
900.3441591262817,146,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.08068390056787042, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.488583611191599, 'failed_expansion_score_factor': 0.872681874751818, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5558326449645618, 'type': 'geometric::BKPIECE'}",
904.439563035965,147,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.15389413396686882, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.231574883237364, 'failed_expansion_score_factor': 0.6278215361668427, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6788515569090844, 'type': 'geometric::BKPIECE'}",
908.9550449848175,148,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.5064745115598285, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 4.325431944442399, 'failed_expansion_score_factor': 0.4563035355073249, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5992795051228086, 'type': 'geometric::BKPIECE'}",
913.355740070343,149,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.4741164963812896, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 9.329188655414725, 'failed_expansion_score_factor': 0.830748162198351, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.48616755695508534, 'type': 'geometric::BKPIECE'}",
920.6713089942932,150,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.3296448196733527, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 5.951365379928421, 'failed_expansion_score_factor': 0.6910756861399497, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6336555277703706, 'type': 'geometric::BKPIECE'}",
924.7852740287781,151,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.4184984531403915, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 5.503203296274593, 'failed_expansion_score_factor': 0.9538338585363838, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.2915167654478295, 'type': 'geometric::BKPIECE'}",
933.0529899597168,152,2.943497896194458,BKPIECEkConfigDefault,1,3.5627429485321045,1.7029146881995296,1.7029146881995296,9.322671777424059,1.0,"{'border_fraction': 0.11195932501179057, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.471946800143247, 'failed_expansion_score_factor': 0.9059937024349395, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7416751007917329, 'type': 'geometric::BKPIECE'}",
945.0294170379639,153,1.87437105178833,BKPIECEkConfigDefault,1,3.9232771396636963,1.7030770447793364,1.7030770447793364,7.28731752288764,1.0,"{'border_fraction': 0.8620285442673724, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.177965133910175, 'failed_expansion_score_factor': 0.5912118729287397, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.3899850365360742, 'type': 'geometric::BKPIECE'}",
956.5274419784546,154,1.7733681201934814,BKPIECEkConfigDefault,1,2.84655499458313,1.702962134004362,1.702962134004362,7.180920732818089,1.0,"{'border_fraction': 0.17381773941770123, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.993788597812777, 'failed_expansion_score_factor': 0.718089765405397, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.4489282143135438, 'type': 'geometric::BKPIECE'}",
960.1758849620819,155,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.0007889656621017393, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.15002983114862578, 'failed_expansion_score_factor': 0.4840189771483091, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7115795658651956, 'type': 'geometric::BKPIECE'}",
969.8779790401459,156,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.05693819619749388, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 12.748946217680713, 'failed_expansion_score_factor': 0.7695498301311468, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8132942702492852, 'type': 'geometric::BKPIECE'}",
974.027529001236,157,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.226839190770434, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 13.401118354993239, 'failed_expansion_score_factor': 0.7993588862591646, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5153445191728896, 'type': 'geometric::BKPIECE'}",
978.0064661502838,158,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.3073538474461347, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 3.089456437867468, 'failed_expansion_score_factor': 0.8537926399549801, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.3593719506027285, 'type': 'geometric::BKPIECE'}",
982.7483019828796,159,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.3807853751204815, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 6.811821073384245, 'failed_expansion_score_factor': 0.6451387228664579, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6645678369192047, 'type': 'geometric::BKPIECE'}",
987.1750829219818,160,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.0909210052926003, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.6054185702410857, 'failed_expansion_score_factor': 0.25765223984142416, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.578954561340003, 'type': 'geometric::BKPIECE'}",
991.6878740787506,161,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.2735890534988268, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 4.035152687225104, 'failed_expansion_score_factor': 0.677266562917805, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.41892405540545347, 'type': 'geometric::BKPIECE'}",
996.1108350753784,162,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.02019954703216903, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 5.018551962220425, 'failed_expansion_score_factor': 0.4309239260246083, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7767297735434642, 'type': 'geometric::BKPIECE'}",
1001.1341180801392,163,1.3387560844421387,BKPIECEkConfigDefault,1,2.635223865509033,1.7029399959240725,1.7029399959240725,7.303743727513112,1.0,"{'border_fraction': 0.34905943316279686, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 7.663950082055766, 'failed_expansion_score_factor': 0.5385770663247171, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.544252585597244, 'type': 'geometric::BKPIECE'}",
1005.906415939331,164,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.7443852363925376, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 9.624051731642012, 'failed_expansion_score_factor': 0.3926821203558237, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6151471967285063, 'type': 'geometric::BKPIECE'}",
1010.1856579780579,165,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.5804312131207556, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.117993726280577, 'failed_expansion_score_factor': 0.7371018208548943, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6973662457221799, 'type': 'geometric::BKPIECE'}",
1020.1767311096191,166,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.4396872287139425, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.883002030592436, 'failed_expansion_score_factor': 0.8851551179893051, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.024374078992909942, 'type': 'geometric::BKPIECE'}",
1025.6184730529785,167,0.8586499691009521,BKPIECEkConfigDefault,1,3.6229798793792725,1.7030431277570064,1.7030431277570064,7.9977971775182395,1.0,"{'border_fraction': 0.24503210781446835, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.5965600965948623, 'failed_expansion_score_factor': 0.999033664562576, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8692592986634752, 'type': 'geometric::BKPIECE'}",
1030.4350581169128,168,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.20218989967333767, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.548870397622935, 'failed_expansion_score_factor': 0.1606871848814433, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9089960078485961, 'type': 'geometric::BKPIECE'}",
1035.0459859371185,169,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.14473479190981617, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 7.1892024202491775, 'failed_expansion_score_factor': 0.81966600418432, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7535796219535604, 'type': 'geometric::BKPIECE'}",
1039.391685962677,170,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.03839722355412667, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 11.210201382141332, 'failed_expansion_score_factor': 0.6077249087580558, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6427753893951224, 'type': 'geometric::BKPIECE'}",
1048.1927909851074,171,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.7836494427037295, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 12.18233030068638, 'failed_expansion_score_factor': 0.5723838216389426, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8461637157519888, 'type': 'geometric::BKPIECE'}",
1052.2076530456543,172,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.12332753112805092, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 11.663013707148309, 'failed_expansion_score_factor': 0.9204696689027168, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7263855693150383, 'type': 'geometric::BKPIECE'}",
1056.521243095398,173,0.9518449306488037,BKPIECEkConfigDefault,1,2.7041170597076416,1.7027748994302736,1.7027748994302736,7.226055143848417,1.0,"{'border_fraction': 0.17948206215406248, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.7769203175190414, 'failed_expansion_score_factor': 0.7058265389895193, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.47526093109096634, 'type': 'geometric::BKPIECE'}",
1066.7014310359955,174,2.382791042327881,BKPIECEkConfigDefault,1,2.2173879146575928,1.7030676248159027,1.7030676248159027,6.549030007068437,1.0,"{'border_fraction': 0.06784991382649072, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.263126217727292, 'failed_expansion_score_factor': 0.7554245165927559, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5010529992145535, 'type': 'geometric::BKPIECE'}",
1074.664263010025,175,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.2926823943372346, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.956134979104082, 'failed_expansion_score_factor': 0.8394238451425865, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5641113549896649, 'type': 'geometric::BKPIECE'}",
1078.5577371120453,176,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.6132377040806254, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 13.917603688472639, 'failed_expansion_score_factor': 0.9831950504048365, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5937338732420682, 'type': 'geometric::BKPIECE'}",
1083.189922094345,177,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.0008198519911149687, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.716528040526216, 'failed_expansion_score_factor': 0.7854629437530752, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6828050707667505, 'type': 'geometric::BKPIECE'}",
1092.8547229766846,178,3.4572551250457764,BKPIECEkConfigDefault,1,5.318819046020508,1.702969691239591,1.702969691239591,7.499577842512968,1.0,"{'border_fraction': 0.491344464407196, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 4.626984754763812, 'failed_expansion_score_factor': 0.00494440417656139, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.2291334493466785, 'type': 'geometric::BKPIECE'}",
1096.4363141059875,179,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.4012645501921058, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.11085409531483159, 'failed_expansion_score_factor': 0.9448929828147901, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5278034406114058, 'type': 'geometric::BKPIECE'}",
1100.4887809753418,180,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.5531163607939512, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.2854223362893586, 'failed_expansion_score_factor': 0.6578313742245351, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.33810938583227296, 'type': 'geometric::BKPIECE'}",
1111.6972539424896,181,1.8699240684509277,BKPIECEkConfigDefault,1,3.0851879119873047,1.702811294215724,1.702811294215724,7.591286229304329,1.0,"{'border_fraction': 0.09807946202354995, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.8408615235820798, 'failed_expansion_score_factor': 0.8675072826863103, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7941993294051475, 'type': 'geometric::BKPIECE'}",
1118.2287480831146,182,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.648054390423653, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 3.4418469704504684, 'failed_expansion_score_factor': 0.5051999943434231, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.43896736172401063, 'type': 'geometric::BKPIECE'}",
1123.11932015419,183,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.6844824702470526, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 6.41445003678291, 'failed_expansion_score_factor': 0.6287753342369118, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8218866597182821, 'type': 'geometric::BKPIECE'}",
1127.240786075592,184,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.21872695380640853, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 9.1189614427087, 'failed_expansion_score_factor': 0.8071186462858253, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8890886037913257, 'type': 'geometric::BKPIECE'}",
1135.3466939926147,185,1.8365638256072998,BKPIECEkConfigDefault,1,5.7804930210113525,1.7028931810438308,1.7028931810438308,12.918558331932584,1.0,"{'border_fraction': 0.3249288032920429, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.4012708411238526, 'failed_expansion_score_factor': 0.8992026546211966, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6541193940404778, 'type': 'geometric::BKPIECE'}",
1139.5857541561127,186,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.26369527466739584, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 3.7314494478479583, 'failed_expansion_score_factor': 0.7329429539478653, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9700428448379737, 'type': 'geometric::BKPIECE'}",
1143.420205116272,187,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.1582240072221378, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 13.249350886382985, 'failed_expansion_score_factor': 0.9657036083415405, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.08123722463075461, 'type': 'geometric::BKPIECE'}",
1147.6875529289246,188,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.5271773978802018, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 5.6240562456247565, 'failed_expansion_score_factor': 0.6846586501736813, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.378890799562222, 'type': 'geometric::BKPIECE'}",
1159.7541301250458,189,1.9460399150848389,BKPIECEkConfigDefault,1,3.45599102973938,1.7027087443216418,1.7027087443216418,7.272049656186741,1.0,"{'border_fraction': 0.37035346959871174, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.2351065527594978, 'failed_expansion_score_factor': 0.5534230067846557, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6218329691173963, 'type': 'geometric::BKPIECE'}",
1169.346853017807,190,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.05329049169856087, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.700482991009629, 'failed_expansion_score_factor': 0.7709375019332453, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7081428776495112, 'type': 'geometric::BKPIECE'}",
1174.214730978012,191,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.01920533544793299, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 7.4561494474008345, 'failed_expansion_score_factor': 0.47113907638442654, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7682548869337786, 'type': 'geometric::BKPIECE'}",
1178.2980780601501,192,3,BKPIECEkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'border_fraction': 0.13010593295680845, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 12.511488024900215, 'failed_expansion_score_factor': 0.33642352494581773, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.3082942242067432, 'type': 'geometric::BKPIECE'}",
