elapsed_time,n_trial,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
3.2654440403,1,0.1604092121,RRTConnectkConfigDefault,1,1.3635001183,0.1604092121,1.7031774947,7.7635485283,1,"{'default': 0.4, 'type': 'geometric::RRTConnect'}"
6.719686985,2,0.2123131752,RRTConnectkConfigDefault,1,1.3419702053,0.2123131752,1.7028921952,7.2973704241,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
9.7818250656,3,0.1123628616,RRTConnectkConfigDefault,1,1.1804261208,0.1123628616,1.7028488662,6.7579525093,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
10.344367981,4,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
13.3430008888,5,0.1754341125,RRTConnectkConfigDefault,1,1.4465548992,0.1754341125,1.7029288722,8.13493024,1,"{'default': 0.4, 'type': 'geometric::RRTConnect'}"
16.6901869774,6,0.2717189789,RRTConnectkConfigDefault,1,1.1782431602,0.2717189789,1.7029354497,7.9816721661,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
20.4726688862,7,0.2359380722,RRTConnectkConfigDefault,1,1.5230510235,0.2359380722,1.7027547229,6.9261571183,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
23.9082269669,8,0.2610800266,RRTConnectkConfigDefault,1,1.3797430992,0.2610800266,1.7029215267,8.9215851936,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
28.4436359406,9,0.1373269558,RRTConnectkConfigDefault,1,1.9046990871,0.1373269558,1.7028222195,9.2567004398,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
32.0590848923,10,0.2723398209,RRTConnectkConfigDefault,1,1.0585079193,0.2723398209,1.7026683625,7.4366623076,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
35.5159568787,11,0.2052009106,RRTConnectkConfigDefault,1,1.7214751244,0.2052009106,1.7029557196,8.3767670212,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
38.7405920029,12,0.1302700043,RRTConnectkConfigDefault,1,1.2883789539,0.1302700043,1.7029090671,7.1872915086,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
40.6517419815,13,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}"
42.2206530571,14,0.13894701,RRTConnectkConfigDefault,1,1.2250499725,0.13894701,1.7029093582,7.3965481004,1,"{'default': 0.1, 'type': 'geometric::RRTConnect'}"
46.1517899036,15,0.2856640816,RRTConnectkConfigDefault,1,1.8732359409,0.2856640816,1.7027076822,10.0776533844,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
46.5197160244,16,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.4, 'type': 'geometric::RRTConnect'}"
49.5612120628,17,0.2243881226,RRTConnectkConfigDefault,1,1.3254609108,0.2243881226,1.7030489137,6.8804224559,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
51.8572099209,18,0.1111700535,RRTConnectkConfigDefault,1,0.9882569313,0.1111700535,1.7029219402,7.228885936,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
54.8358299732,19,0.4236700535,RRTConnectkConfigDefault,1,1.1099791527,0.4236700535,1.7028552586,7.4427852604,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
57.5579299927,20,0.1681740284,RRTConnectkConfigDefault,1,1.0967261791,0.1681740284,1.7027602103,8.5001625462,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
60.2327649593,21,0.168710947,RRTConnectkConfigDefault,1,1.305603981,0.168710947,1.7028367685,8.7668859589,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
63.1347239017,22,0.1242620945,RRTConnectkConfigDefault,1,1.0601410866,0.1242620945,1.7029920965,8.6453649691,1,"{'default': 0.1, 'type': 'geometric::RRTConnect'}"
65.5130169392,23,0.2858791351,RRTConnectkConfigDefault,1,0.8630139828,0.2858791351,1.7028161549,7.7067389812,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
68.529309988,24,0.2036099434,RRTConnectkConfigDefault,1,1.0528252125,0.2036099434,1.7029895256,8.6199814125,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
70.9746949673,25,0.0918500423,RRTConnectkConfigDefault,1,0.8884160519,0.0918500423,1.7029705194,7.07287472,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
73.3099889755,26,0.1276249886,RRTConnectkConfigDefault,1,0.9237530231,0.1276249886,1.7028031641,7.9598034901,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
75.6446418762,27,0.1047170162,RRTConnectkConfigDefault,1,1.0812470913,0.1047170162,1.7030474351,9.6923307447,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
78.2167818546,28,0.1764760017,RRTConnectkConfigDefault,1,1.0187840462,0.1764760017,1.703112727,9.0781237788,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
80.3886730671,29,0.1950521469,RRTConnectkConfigDefault,1,0.8333518505,0.1950521469,1.7029369012,6.656292936,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
82.7338290215,30,0.2091388702,RRTConnectkConfigDefault,1,0.7978508472,0.2091388702,1.7027079664,6.5910062387,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
84.2639870644,31,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
85.3963749409,32,0.1381130219,RRTConnectkConfigDefault,1,0.8345041275,0.1381130219,1.7026779944,6.6964941097,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
87.741658926,33,0.1921479702,RRTConnectkConfigDefault,1,1.0561800003,0.1921479702,1.7028304971,9.2087045579,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
90.343556881,34,0.1123421192,RRTConnectkConfigDefault,1,0.9617028236,0.1123421192,1.7027514826,6.9603756969,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
92.5677490234,35,0.2074079514,RRTConnectkConfigDefault,1,0.7875750065,0.2074079514,1.7027160335,6.6441529534,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
94.6809308529,36,0.17730093,RRTConnectkConfigDefault,1,0.832919836,0.17730093,1.7027941976,7.9110974758,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
95.037446022,37,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
97.6351659298,38,0.2722239494,RRTConnectkConfigDefault,1,0.8522100449,0.2722239494,1.7029840843,7.5299843735,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
99.9777848721,39,0.0952630043,RRTConnectkConfigDefault,1,0.8689990044,0.0952630043,1.7029926781,7.0328546457,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
102.0799129009,40,0.0737020969,RRTConnectkConfigDefault,1,0.8250610828,0.0737020969,1.7030227142,7.1499104844,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
104.2894039154,41,0.1191449165,RRTConnectkConfigDefault,1,0.8277440071,0.1191449165,1.7029260346,6.7722854977,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
106.6859140396,42,0.0835728645,RRTConnectkConfigDefault,1,0.8270990849,0.0835728645,1.7027510223,8.0541453456,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
108.8306939602,43,0.0990278721,RRTConnectkConfigDefault,1,0.9851231575,0.0990278721,1.7027868726,7.8871347373,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
111.4208829403,44,0.2328808308,RRTConnectkConfigDefault,1,1.0541319847,0.2328808308,1.7026069535,9.0836710598,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
113.8609690666,45,0.1471478939,RRTConnectkConfigDefault,1,0.9835340977,0.1471478939,1.702728282,7.3505184247,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
115.2903590202,46,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
116.5673449039,47,0.1168482304,RRTConnectkConfigDefault,1,1.0001349449,0.1168482304,1.7028902051,7.7775630209,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
117.0097630024,48,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
118.6202700138,49,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
119.9303970337,50,0.1379621029,RRTConnectkConfigDefault,1,1.0245909691,0.1379621029,1.7027857224,8.7448230032,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
121.3525440693,51,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
122.436549902,52,0.1541678905,RRTConnectkConfigDefault,1,0.7928640842,0.1541678905,1.7029131609,7.4327193836,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
124.5411729813,53,0.1693150997,RRTConnectkConfigDefault,1,0.8227610588,0.1693150997,1.7026973776,7.0693722502,1,"{'default': 0.2, 'type': 'geometric::RRTConnect'}"
126.7016630173,54,0.2488188744,RRTConnectkConfigDefault,1,0.8865802288,0.2488188744,1.7028956656,7.7892499292,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
129.5301918983,55,0.1670658588,RRTConnectkConfigDefault,1,1.0066018105,0.1670658588,1.7029667238,8.6382586019,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
131.7595639229,56,0.1143960953,RRTConnectkConfigDefault,1,0.9696440697,0.1143960953,1.7028732461,8.1066939303,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
133.9568219185,57,0.2184970379,RRTConnectkConfigDefault,1,0.8583090305,0.2184970379,1.7026136203,7.4199135025,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
136.1841740608,58,0.1639611721,RRTConnectkConfigDefault,1,0.864855051,0.1639611721,1.7031119795,6.7753446657,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
138.551306963,59,0.1372859478,RRTConnectkConfigDefault,1,0.8173730373,0.1372859478,1.7028074919,7.3274029707,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
140.7928390503,60,0.1060109138,RRTConnectkConfigDefault,1,0.8227939606,0.1060109138,1.7027335963,7.3621346378,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
143.2680559158,61,0.1895570755,RRTConnectkConfigDefault,1,1.0164330006,0.1895570755,1.702821888,8.3485133171,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
145.7082378864,62,0.2884089947,RRTConnectkConfigDefault,1,0.8831548691,0.2884089947,1.702680203,7.4881072413,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
148.1550600529,63,0.2272601128,RRTConnectkConfigDefault,1,1.0672090054,0.2272601128,1.702993381,8.8422601086,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
150.1765210629,64,0.117716074,RRTConnectkConfigDefault,1,0.8176062107,0.117716074,1.7030209367,7.0886967637,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
152.6201238632,65,0.0937709808,RRTConnectkConfigDefault,1,0.8901889324,0.0937709808,1.7028131466,8.0602090599,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
154.825535059,66,0.1319441795,RRTConnectkConfigDefault,1,0.8741660118,0.1319441795,1.7028342284,7.9601399457,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
155.417798996,67,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
155.9407200813,68,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
158.099050045,69,0.1245241165,RRTConnectkConfigDefault,1,0.8111460209,0.1245241165,1.7028543889,7.6956918647,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
160.4910550118,70,0.2451999187,RRTConnectkConfigDefault,1,1.020624876,0.2451999187,1.7027312387,8.954071658,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
162.7282788754,71,0.2142009735,RRTConnectkConfigDefault,1,0.8657648563,0.2142009735,1.7028906787,7.5908953736,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
165.3063569069,72,0.2966990471,RRTConnectkConfigDefault,1,0.9210999012,0.2966990471,1.7027423311,7.9987164729,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
167.8074889183,73,0.2000579834,RRTConnectkConfigDefault,1,1.0541749001,0.2000579834,1.7030303345,8.9285939256,1,"{'default': 0.4, 'type': 'geometric::RRTConnect'}"
170.1165759563,74,0.1632261276,RRTConnectkConfigDefault,1,0.9090218544,0.1632261276,1.7030089716,7.8651510992,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
172.1747829914,75,0.0911779404,RRTConnectkConfigDefault,1,0.9020190239,0.0911779404,1.7028817831,7.174040603,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
174.2469809055,76,0.1297781467,RRTConnectkConfigDefault,1,0.8538470268,0.1297781467,1.7028126481,7.5909565962,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
176.3646628857,77,0.1779110432,RRTConnectkConfigDefault,1,0.9198839664,0.1779110432,1.7029340298,8.2573279013,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
178.6299819946,78,0.1107201576,RRTConnectkConfigDefault,1,0.8738749027,0.1107201576,1.7030503203,7.2495283407,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
181.4121720791,79,0.423609972,RRTConnectkConfigDefault,1,0.973911047,0.423609972,1.7028339131,8.2547071582,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
183.5647609234,80,0.1786680222,RRTConnectkConfigDefault,1,0.7976300716,0.1786680222,1.7025851692,7.0035593585,1,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}"
185.72636199,81,0.0935871601,RRTConnectkConfigDefault,1,0.854309082,0.0935871601,1.7027255435,7.0589424054,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
187.8001959324,82,0.2352237701,RRTConnectkConfigDefault,1,0.7882418633,0.2352237701,1.702738544,6.5970433739,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
190.1919598579,83,0.1824820042,RRTConnectkConfigDefault,1,1.0479109287,0.1824820042,1.7027905375,8.8056777103,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
192.4099328518,84,0.1073980331,RRTConnectkConfigDefault,1,0.8341321945,0.1073980331,1.7027084158,6.9145799228,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
194.8709008694,85,0.1537129879,RRTConnectkConfigDefault,1,0.9812750816,0.1537129879,1.7030629398,8.6994803213,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
195.2796268463,86,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
197.5031569004,87,0.1064529419,RRTConnectkConfigDefault,1,0.9210691452,0.1064529419,1.7028064956,8.4600996799,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
200.0367479324,88,0.3196129799,RRTConnectkConfigDefault,1,0.896239996,0.3196129799,1.7028465213,7.6869365066,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
202.2893810272,89,0.185324192,RRTConnectkConfigDefault,1,0.8587179184,0.185324192,1.7028852162,7.0187953306,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
205.2745769024,90,0.1991171837,RRTConnectkConfigDefault,1,1.6259558201,0.1991171837,1.7030513416,12.6300178571,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
207.4641430378,91,0.1791801453,RRTConnectkConfigDefault,1,0.8673698902,0.1791801453,1.7030377132,6.8130761145,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
210.198431015,92,0.1614918709,RRTConnectkConfigDefault,1,1.113396883,0.1614918709,1.7027438061,7.9499619912,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
212.6359570026,93,0.1959481239,RRTConnectkConfigDefault,1,0.795416832,0.1959481239,1.7028118647,6.4972560586,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
214.936866045,94,0.1830379963,RRTConnectkConfigDefault,1,0.863298893,0.1830379963,1.703044209,7.3546914718,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
217.2509679794,95,0.1299700737,RRTConnectkConfigDefault,1,0.912981987,0.1299700737,1.7029427504,8.2166616334,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
219.4947638512,96,0.1980860233,RRTConnectkConfigDefault,1,0.9433159828,0.1980860233,1.7027449113,8.3068184045,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
221.7248518467,97,0.1130950451,RRTConnectkConfigDefault,1,1.0324800014,0.1130950451,1.7028257718,8.1747397061,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
224.0262608528,98,0.1740369797,RRTConnectkConfigDefault,1,0.9742751122,0.1740369797,1.7028751439,8.4873910283,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
226.2472479343,99,0.1011810303,RRTConnectkConfigDefault,1,0.8847820759,0.1011810303,1.7027675236,7.9310135549,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
228.7489979267,100,0.317376852,RRTConnectkConfigDefault,1,1.0198400021,0.317376852,1.7028995817,8.9615433721,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
231.1146578789,101,0.2820339203,RRTConnectkConfigDefault,1,1.0148849487,0.2820339203,1.7029653108,8.7558154937,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
233.6011009216,102,0.2269809246,RRTConnectkConfigDefault,1,0.9940199852,0.2269809246,1.7027569994,8.7248351978,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
235.9920220375,103,0.2791929245,RRTConnectkConfigDefault,1,0.8440010548,0.2791929245,1.7026650599,6.6059755705,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
238.10820508,104,0.110738039,RRTConnectkConfigDefault,1,0.9373629093,0.110738039,1.7028683234,7.602897381,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
240.334002018,105,0.1169312,RRTConnectkConfigDefault,1,0.9489059448,0.1169312,1.7029647397,7.331083533,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
242.4349050522,106,0.240844965,RRTConnectkConfigDefault,1,0.8217918873,0.240844965,1.7030269072,6.66283725,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
243.0377519131,107,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
245.2614240646,108,0.1243448257,RRTConnectkConfigDefault,1,0.8392860889,0.1243448257,1.702737765,7.4924101658,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
247.69404006,109,0.1891851425,RRTConnectkConfigDefault,1,0.9757230282,0.1891851425,1.7029086443,8.4259496192,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
250.0909490585,110,0.1691977978,RRTConnectkConfigDefault,1,0.9193270206,0.1691977978,1.7029091726,8.2444130067,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
252.6719069481,111,0.3025290966,RRTConnectkConfigDefault,1,0.9364161491,0.3025290966,1.7027685321,8.2739931274,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
255.1076569557,112,0.146064043,RRTConnectkConfigDefault,1,1.1131119728,0.146064043,1.7029041319,8.3587589809,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
257.2731609344,113,0.1255860329,RRTConnectkConfigDefault,1,0.9008350372,0.1255860329,1.7026401518,7.7860896264,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
259.2789919376,114,0.0786659718,RRTConnectkConfigDefault,1,0.8677031994,0.0786659718,1.7028580429,6.9549170734,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
261.6359429359,115,0.169631958,RRTConnectkConfigDefault,1,0.9447789192,0.169631958,1.7027513321,7.0875371321,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
263.9360089302,116,0.203056097,RRTConnectkConfigDefault,1,0.945278883,0.203056097,1.7028728283,7.3696480537,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
264.2961199284,117,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}"
266.6827559471,118,0.095238924,RRTConnectkConfigDefault,1,0.9976398945,0.095238924,1.7028861405,8.5664585095,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
268.8512499332,119,0.1676280499,RRTConnectkConfigDefault,1,0.9007019997,0.1676280499,1.7029416472,7.3404329462,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
271.0122840405,120,0.1757528782,RRTConnectkConfigDefault,1,0.8799450397,0.1757528782,1.7028302307,6.9692030003,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
273.2168300152,121,0.1172521114,RRTConnectkConfigDefault,1,0.8823609352,0.1172521114,1.7028481245,7.8162518249,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
275.5834000111,122,0.213228941,RRTConnectkConfigDefault,1,0.8659789562,0.213228941,1.702857072,7.6969686582,1,"{'default': 0.2, 'type': 'geometric::RRTConnect'}"
277.166050911,123,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
278.3486249447,124,0.1792159081,RRTConnectkConfigDefault,1,0.8551909924,0.1792159081,1.702840772,7.033492521,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
280.6744959354,125,0.1492161751,RRTConnectkConfigDefault,1,1.0105259418,0.1492161751,1.7027679104,8.2425241003,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
282.8801310062,126,0.1582260132,RRTConnectkConfigDefault,1,0.927093029,0.1582260132,1.7027240548,8.1096888099,1,"{'default': 0.4, 'type': 'geometric::RRTConnect'}"
285.2334918976,127,0.1747019291,RRTConnectkConfigDefault,1,0.8571269512,0.1747019291,1.7028541216,8.1306475088,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
287.6798019409,128,0.3391652107,RRTConnectkConfigDefault,1,0.9906039238,0.3391652107,1.7028633938,8.8922579063,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
290.0269420147,129,0.2891850471,RRTConnectkConfigDefault,1,0.8556120396,0.2891850471,1.7029549485,6.7824154779,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
292.4014189243,130,0.1252701283,RRTConnectkConfigDefault,1,0.958206892,0.1252701283,1.7027340958,8.1980706609,1,"{'default': 0.8, 'type': 'geometric::RRTConnect'}"
294.6944670677,131,0.1618669033,RRTConnectkConfigDefault,1,0.9345262051,0.1618669033,1.7026605895,7.9303592879,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
296.9621300697,132,0.1231570244,RRTConnectkConfigDefault,1,1.0081980228,0.1231570244,1.7029939867,8.603110156,1,"{'default': 0.5, 'type': 'geometric::RRTConnect'}"
299.1480560303,133,0.1191110611,RRTConnectkConfigDefault,1,0.9123208523,0.1191110611,1.7029608514,7.5885794393,1,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}"
301.6157488823,134,0.2072629929,RRTConnectkConfigDefault,1,0.9742980003,0.2072629929,1.7026145383,7.9365672493,1,"{'default': 1.1, 'type': 'geometric::RRTConnect'}"
303.6964879036,135,0.094796896,RRTConnectkConfigDefault,1,0.8843061924,0.094796896,1.7027242988,7.6510063104,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
305.8292119503,136,0.111079216,RRTConnectkConfigDefault,1,0.888504982,0.111079216,1.7029848233,7.2024471989,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
308.4375040531,137,0.287348032,RRTConnectkConfigDefault,1,1.0718841553,0.287348032,1.7028867782,8.4955963561,1,"{'default': 0.2, 'type': 'geometric::RRTConnect'}"
310.7853400707,138,0.1959981918,RRTConnectkConfigDefault,1,0.8167791367,0.1959981918,1.7030445959,7.5029406355,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
312.0910849571,139,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 0.1, 'type': 'geometric::RRTConnect'}"
313.2428820133,140,0.1795051098,RRTConnectkConfigDefault,1,0.8265659809,0.1795051098,1.7028721658,6.6436607658,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
315.2688238621,141,0.1601231098,RRTConnectkConfigDefault,1,0.7898261547,0.1601231098,1.7029087207,6.8181908922,1,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}"
317.4930889606,142,0.1678299904,RRTConnectkConfigDefault,1,0.847563982,0.1678299904,1.7027729478,6.9437777064,1,"{'default': 1.3, 'type': 'geometric::RRTConnect'}"
319.7729649544,143,0.1989300251,RRTConnectkConfigDefault,1,1.012556076,0.1989300251,1.7028452925,8.6448710755,1,"{'default': 1.6, 'type': 'geometric::RRTConnect'}"
321.8981819153,144,0.201622963,RRTConnectkConfigDefault,1,0.8302931786,0.201622963,1.7027629721,6.8537421607,1,"{'default': 1.5, 'type': 'geometric::RRTConnect'}"
323.5596199036,145,3,RRTConnectkConfigDefault,1,0,3,0,0,0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
324.6861979961,146,0.088616848,RRTConnectkConfigDefault,1,0.876996994,0.088616848,1.7028202357,7.1487554044,1,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}"
327.1040980816,147,0.1716790199,RRTConnectkConfigDefault,1,1.0056679249,0.1716790199,1.7027336226,8.2226691648,1,"{'default': 1.8, 'type': 'geometric::RRTConnect'}"
329.6042158604,148,0.1608600616,RRTConnectkConfigDefault,1,0.8930299282,0.1608600616,1.7029646787,7.2733803183,1,"{'default': 2.0, 'type': 'geometric::RRTConnect'}"
332.0389778614,149,0.1603221893,RRTConnectkConfigDefault,1,1.1761279106,0.1603221893,1.7030025803,9.9268718272,1,"{'default': 0.9, 'type': 'geometric::RRTConnect'}"
334.2099499702,150,0.1155269146,RRTConnectkConfigDefault,1,0.9463369846,0.1155269146,1.7028703531,7.9834047079,1,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}"
336.8558058739,151,0.2105050087,RRTConnectkConfigDefault,1,1.1921989918,0.2105050087,1.7027524798,9.8875545075,1,"{'default': 1.0, 'type': 'geometric::RRTConnect'}"
339.164896965,152,0.2131419182,RRTConnectkConfigDefault,1,0.929322958,0.2131419182,1.7027877901,8.0459385274,1,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}"
341.8340909481,153,0.3447990417,RRTConnectkConfigDefault,1,0.9149041176,0.3447990417,1.7027318027,7.9824902823,1,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}"
344.0199139118,154,0.1155760288,RRTConnectkConfigDefault,1,0.7879259586,0.1155760288,1.7029162702,6.5279776571,1,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}"
