"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001212, 1, 0.001212, cost_threshold='100000.0', frountier_node_ratio='0.1', frountier_threshold='0.4', init_temperature='1e-06', range='5.0', temp_change_factor='0.1'
3.774895, 0.469822, 7.898975, 1, 4.124080, cost_threshold='100000.0', frountier_node_ratio='0.1', frountier_threshold='0.4', init_temperature='1e-06', range='5.0', temp_change_factor='0.1'
8.317404, 0.213323, 16.587402, 2, 8.269998, cost_threshold='81291.50485790054', frountier_node_ratio='0.6042110995178694', frountier_threshold='0.6568401860466199', init_temperature='1.6452587008378928e-05', range='11.634765305936439', temp_change_factor='0.9433890618381666'
64.396786, 0.188017, 165.135086, 3, 100.738300, cost_threshold='74275.56431907996', frountier_node_ratio='0.4081052502352449', frountier_threshold='0.6402000946694792', init_temperature='0.0008422938967438381', range='7.243250934516996', temp_change_factor='0.9312829185270548'
87.478756, 0.184060, 230.836988, 4, 143.358232, cost_threshold='38462.555044644956', frountier_node_ratio='0.5719028765184424', frountier_threshold='0.9088019515231989', init_temperature='0.00023319968262582957', range='11.66286301195722', temp_change_factor='0.9372620403082998'
91.930813, 0.171600, 239.935348, 5, 148.004535, cost_threshold='56751.720764319805', frountier_node_ratio='0.5807877991599187', frountier_threshold='0.6867797278200198', init_temperature='0.00020434860323655812', range='13.385246503555399', temp_change_factor='0.9995051119658862'
108.664486, 0.097871, 303.994687, 6, 195.330201, cost_threshold='79227.21473238517', frountier_node_ratio='0.07744078100073115', frountier_threshold='0.6610013991893461', init_temperature='0.0008298317943590596', range='10.518650349734227', temp_change_factor='0.46892926583155514'
801.245846, 0.079909, 2356.974099, 7, 1555.728253, cost_threshold='43842.947887264585', frountier_node_ratio='0.3073262948044122', frountier_threshold='0.29123828425911635', init_temperature='0.00044088776993725354', range='9.348064104596823', temp_change_factor='0.8171641006077756'
