n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,3.5407638549804688,0.24874210357666016,RRTConnectkConfigDefault,1,2.4326980113983154,0.24874210357666016,1.702878147212394,8.091758406036579,1.0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}",
2,12.471956968307495,0.38919806480407715,RRTConnectkConfigDefault,1,3.8271870613098145,0.38919806480407715,1.703096392631115,7.359796159179252,1.0,"{'default': 0.1, 'type': 'geometric::RRTConnect'}",
3,20.406354904174805,0.5473759174346924,RRTConnectkConfigDefault,1,3.0294189453125,0.5473759174346924,1.702756683367856,8.204803027207603,1.0,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}",
4,28.26651692390442,0.2485640048980713,RRTConnectkConfigDefault,1,3.5228209495544434,0.2485640048980713,1.7026602519941945,8.098365101997398,1.0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}",
5,30.393239974975586,3,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'default': 0.8, 'type': 'geometric::RRTConnect'}",
6,37.29960584640503,0.3598060607910156,RRTConnectkConfigDefault,1,2.8323171138763428,0.3598060607910156,1.7027340272373244,6.845728934158481,1.0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}",
7,44.198410987854004,0.6106319427490234,RRTConnectkConfigDefault,1,2.4689199924468994,0.6106319427490234,1.7027059158530857,6.735159850625652,1.0,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}",
8,52.36316990852356,0.4686570167541504,RRTConnectkConfigDefault,1,3.556386947631836,0.4686570167541504,1.702909066752966,6.83574354237361,1.0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}",
9,62.73019790649414,0.8600890636444092,RRTConnectkConfigDefault,1,4.461619853973389,0.8600890636444092,1.7026593633676848,6.824919009727594,1.0,"{'default': 1.0, 'type': 'geometric::RRTConnect'}",
10,73.55187892913818,1.1764779090881348,RRTConnectkConfigDefault,1,4.40918493270874,1.1764779090881348,1.7030256258846979,7.899897843966628,1.0,"{'default': 0.4, 'type': 'geometric::RRTConnect'}",
11,90.58139491081238,0.8820090293884277,RRTConnectkConfigDefault,1,7.184452056884766,0.8820090293884277,1.702729106410635,8.541915351009122,1.0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}",
12,114.02680587768555,0.583996057510376,RRTConnectkConfigDefault,1,10.227694988250732,0.583996057510376,1.7028426591307952,9.73679053441057,1.0,"{'default': 1.1, 'type': 'geometric::RRTConnect'}",
13,129.7038118839264,1.259174108505249,RRTConnectkConfigDefault,1,4.9979918003082275,1.259174108505249,1.7029090569512495,9.618492385075475,1.0,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}",
14,139.94542288780212,0.21140193939208984,RRTConnectkConfigDefault,1,3.467374086380005,0.21140193939208984,1.7024452991247858,8.101023832259202,1.0,"{'default': 0.9, 'type': 'geometric::RRTConnect'}",
15,148.95366597175598,0.6094498634338379,RRTConnectkConfigDefault,1,3.695672035217285,0.6094498634338379,1.7026949925132049,8.122580792003724,1.0,"{'default': 0.1, 'type': 'geometric::RRTConnect'}",
16,156.64953684806824,0.247420072555542,RRTConnectkConfigDefault,1,3.359839916229248,0.247420072555542,1.7026243107553423,6.849332780751346,1.0,"{'default': 0.8, 'type': 'geometric::RRTConnect'}",
17,164.58866906166077,0.22878503799438477,RRTConnectkConfigDefault,1,3.489392042160034,0.22878503799438477,1.702595203273314,7.392222302933675,1.0,"{'default': 1.1, 'type': 'geometric::RRTConnect'}",
18,172.16440105438232,0.3162260055541992,RRTConnectkConfigDefault,1,2.586496114730835,0.3162260055541992,1.7026776678483155,6.78910468023656,1.0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}",
19,179.16468405723572,0.3475379943847656,RRTConnectkConfigDefault,1,3.309643030166626,0.3475379943847656,1.7027877827403515,8.67378967112712,1.0,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}",
20,186.00899291038513,0.3493828773498535,RRTConnectkConfigDefault,1,2.8214919567108154,0.3493828773498535,1.7028942982486364,8.313678237428656,1.0,"{'default': 1.0, 'type': 'geometric::RRTConnect'}",
21,192.50758504867554,0.5564689636230469,RRTConnectkConfigDefault,1,2.329653024673462,0.5564689636230469,1.7027867446209914,6.935309487345684,1.0,"{'default': 1.1, 'type': 'geometric::RRTConnect'}",
22,201.33958792686462,0.46531081199645996,RRTConnectkConfigDefault,1,3.4115700721740723,0.46531081199645996,1.702711676308576,7.898381941817365,1.0,"{'default': 1.1, 'type': 'geometric::RRTConnect'}",
23,211.22763299942017,0.4751009941101074,RRTConnectkConfigDefault,1,3.5168888568878174,0.4751009941101074,1.7028249899483585,6.722099895990283,1.0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}",
24,221.67034006118774,0.6005041599273682,RRTConnectkConfigDefault,1,4.670466899871826,0.6005041599273682,1.7028579247610987,7.281093206643664,1.0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}",
25,233.68449997901917,0.4668309688568115,RRTConnectkConfigDefault,1,4.902438163757324,0.4668309688568115,1.7026726101506715,8.30323349129362,1.0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}",
26,243.29147291183472,0.2713899612426758,RRTConnectkConfigDefault,1,3.804785966873169,0.2713899612426758,1.7027986312853858,8.185378394771282,1.0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}",
