elapsed_time,n_trial,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
7.2109198570251465,1,1.3802170753479004,RRTConnectkConfigDefault,1,2.262498140335083,1.3802170753479004,1.702828101033878,7.4883989981914745,1.0,"{'default': 1.1491022196925833, 'type': 'geometric::RRTConnect'}",
12.888072967529297,2,3,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'default': 1.8321944983902076, 'type': 'geometric::RRTConnect'}",
16.193928956985474,3,0.28751611709594727,RRTConnectkConfigDefault,1,2.5069570541381836,0.28751611709594727,1.7024583026061932,7.916854659066925,1.0,"{'default': 0.25596692023263906, 'type': 'geometric::RRTConnect'}",
23.226794958114624,4,0.3411109447479248,RRTConnectkConfigDefault,1,2.516669988632202,0.3411109447479248,1.7028199193350493,6.641525954077966,1.0,"{'default': 0.851326571870578, 'type': 'geometric::RRTConnect'}",
29.884950876235962,5,0.44054102897644043,RRTConnectkConfigDefault,1,2.3914248943328857,0.44054102897644043,1.702943293553701,7.078385898202878,1.0,"{'default': 0.9092344705300125, 'type': 'geometric::RRTConnect'}",
36.71997594833374,6,0.3786640167236328,RRTConnectkConfigDefault,1,2.8904130458831787,0.3786640167236328,1.702772300768368,7.196874076367083,1.0,"{'default': 0.25933155412953784, 'type': 'geometric::RRTConnect'}",
45.06867599487305,7,0.348513126373291,RRTConnectkConfigDefault,1,4.451663017272949,0.348513126373291,1.70272720412413,9.782497639259832,1.0,"{'default': 0.2296189826701059, 'type': 'geometric::RRTConnect'}",
51.36553883552551,8,0.2985870838165283,RRTConnectkConfigDefault,1,2.5886409282684326,0.2985870838165283,1.7027562426964504,7.577247279955509,1.0,"{'default': 0.37187375785630195, 'type': 'geometric::RRTConnect'}",
60.86933994293213,9,0.537773847579956,RRTConnectkConfigDefault,1,4.411571025848389,0.537773847579956,1.7028728518919072,9.437761119014652,1.0,"{'default': 0.10614313398204725, 'type': 'geometric::RRTConnect'}",
67.52702283859253,10,0.5166888236999512,RRTConnectkConfigDefault,1,2.692723035812378,0.5166888236999512,1.7028855840116128,8.686646064609114,1.0,"{'default': 0.24788096002425392, 'type': 'geometric::RRTConnect'}",
70.22672700881958,11,0.04441714286804199,RRTConnectkConfigDefault,1,1.0022850036621094,0.04441714286804199,1.7026512271013643,1.7026512271013645,1.0,"{'default': 0.3905375996012882, 'type': 'geometric::RRTConnect'}",
77.8193039894104,12,0.7697701454162598,RRTConnectkConfigDefault,1,2.972601890563965,0.7697701454162598,1.7030281730182641,7.828282260888085,1.0,"{'default': 0.3399570891214976, 'type': 'geometric::RRTConnect'}",
84.9251708984375,13,1.091615915298462,RRTConnectkConfigDefault,1,2.7411139011383057,1.091615915298462,1.7028638378288217,8.77648320526752,1.0,"{'default': 0.18363601701969806, 'type': 'geometric::RRTConnect'}",
86.47725701332092,14,3,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'default': 0.3355558252910975, 'type': 'geometric::RRTConnect'}",
91.32421803474426,15,3,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'default': 0.5027202258482283, 'type': 'geometric::RRTConnect'}",
94.24435091018677,16,0.1993849277496338,RRTConnectkConfigDefault,1,2.242082118988037,0.1993849277496338,1.7028707909975354,6.836544222371002,1.0,"{'default': 0.24872438800919985, 'type': 'geometric::RRTConnect'}",
101.87109684944153,17,0.5982930660247803,RRTConnectkConfigDefault,1,2.8438868522644043,0.5982930660247803,1.7025965012741575,8.004907233295137,1.0,"{'default': 0.4353843574145937, 'type': 'geometric::RRTConnect'}",
109.06558203697205,18,0.3324868679046631,RRTConnectkConfigDefault,1,2.7320570945739746,0.3324868679046631,1.7028384391096933,8.497506462562331,1.0,"{'default': 0.3979257645479404, 'type': 'geometric::RRTConnect'}",
115.70557284355164,19,0.4443199634552002,RRTConnectkConfigDefault,1,2.632499933242798,0.4443199634552002,1.7030372553824185,6.925845384196261,1.0,"{'default': 0.3488062873920863, 'type': 'geometric::RRTConnect'}",
122.7120099067688,20,0.6877560615539551,RRTConnectkConfigDefault,1,2.477919101715088,0.6877560615539551,1.7025783895888669,7.677301630109792,1.0,"{'default': 0.41658651156716886, 'type': 'geometric::RRTConnect'}",
130.88976192474365,21,0.3079688549041748,RRTConnectkConfigDefault,1,2.5052099227905273,0.3079688549041748,1.7029959002878627,8.237930705452888,1.0,"{'default': 1.0415256985250716, 'type': 'geometric::RRTConnect'}",
135.33653688430786,22,3,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'default': 1.5008655710790213, 'type': 'geometric::RRTConnect'}",
138.94386792182922,23,0.28037214279174805,RRTConnectkConfigDefault,1,2.7018520832061768,0.28037214279174805,1.702717087425282,6.831138225951171,1.0,"{'default': 1.1785255489173385, 'type': 'geometric::RRTConnect'}",
145.57954597473145,24,0.44557905197143555,RRTConnectkConfigDefault,1,2.4907660484313965,0.44557905197143555,1.7030443155737023,7.5424516190290865,1.0,"{'default': 1.1201774632224444, 'type': 'geometric::RRTConnect'}",
151.6765260696411,25,0.325516939163208,RRTConnectkConfigDefault,1,2.3606209754943848,0.325516939163208,1.7029381194409516,6.715024443889499,1.0,"{'default': 0.2545493841651606, 'type': 'geometric::RRTConnect'}",
159.52620196342468,26,0.4908030033111572,RRTConnectkConfigDefault,1,2.848526954650879,0.4908030033111572,1.702901179117747,8.398976021681953,1.0,"{'default': 0.23116330415681963, 'type': 'geometric::RRTConnect'}",
