n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,9.55544400215149,0.7078721523284912,BiTRRTkConfigDefault,1,3.126465082168579,0.7078721523284912,1.7028796221318807,8.114706281515717,1.0,"{'init_temperature': 0.0005488135039273249, 'temp_change_factor': 0.7151893663724196, 'cost_threshold': 0.4375872112626926, 'range': 8.218759426653763, 'frountier_node_ratio': 0.4236547993389048, 'type': 'geometric::BiTRRT', 'frountier_threshold': 60276.337607164394}",
2,17.04692316055298,0.33591485023498535,BiTRRTkConfigDefault,1,2.8445310592651367,0.33591485023498535,1.7029691590357239,7.294854322694049,1.0,"{'init_temperature': 0.00089177300078208, 'temp_change_factor': 0.9636627605010295, 'cost_threshold': 0.9255966382926613, 'range': 11.896703067431703, 'frountier_node_ratio': 0.5288949197529046, 'type': 'geometric::BiTRRT', 'frountier_threshold': 38344.151882577775}",
3,26.306687116622925,0.6479461193084717,BiTRRTkConfigDefault,1,2.4345500469207764,0.6479461193084717,1.7027689633985394,7.811181382854553,1.0,"{'init_temperature': 7.103605819788696e-05, 'temp_change_factor': 0.08712929970154072, 'cost_threshold': 0.9786183422327642, 'range': 12.506035698664277, 'frountier_node_ratio': 0.7781567509498507, 'type': 'geometric::BiTRRT', 'frountier_threshold': 2021.8397440325723}",
4,35.3618049621582,1.0151679515838623,BiTRRTkConfigDefault,1,3.5324788093566895,1.0151679515838623,1.702930023752172,7.511782433275846,1.0,"{'init_temperature': 0.0007991585642167238, 'temp_change_factor': 0.46147936225293196, 'cost_threshold': 0.9446689170495841, 'range': 1.8622889454471052, 'frountier_node_ratio': 0.6399210213275239, 'type': 'geometric::BiTRRT', 'frountier_threshold': 78052.91762864556}",
5,37.627918004989624,3.0,BiTRRTkConfigDefault,1,0.05774712562561035,0.1978130340576172,0.0002589962649655516,0.00026406750667724393,0.0,"{'init_temperature': 0.0005218483217500718, 'temp_change_factor': 0.4146619399905237, 'cost_threshold': 0.018789800436355145, 'range': 11.63608197256983, 'frountier_node_ratio': 0.45615033221654866, 'type': 'geometric::BiTRRT', 'frountier_threshold': 26455.5612104627}",
6,46.942755937576294,0.5727992057800293,BiTRRTkConfigDefault,1,3.917922019958496,0.5727992057800293,1.702735373126642,7.911229623362233,1.0,"{'init_temperature': 0.0006176354970758772, 'temp_change_factor': 0.6120957227224215, 'cost_threshold': 0.43703195379934157, 'range': 14.161846369867902, 'frountier_node_ratio': 0.6818202991034835, 'type': 'geometric::BiTRRT', 'frountier_threshold': 61693.3996874757}",
7,55.13733410835266,0.877363920211792,BiTRRTkConfigDefault,1,3.1176910400390625,0.877363920211792,1.7030937432807212,6.653295020734608,1.0,"{'init_temperature': 0.0006976311959272651, 'temp_change_factor': 0.06022547162926985, 'cost_threshold': 0.3154283509241839, 'range': 10.092504257310576, 'frountier_node_ratio': 0.21038256107384096, 'type': 'geometric::BiTRRT', 'frountier_threshold': 66676.67154456678}",
8,63.68789005279541,0.7048299312591553,BiTRRTkConfigDefault,1,3.1947929859161377,0.7048299312591553,1.702992269961477,7.251222946126681,1.0,"{'init_temperature': 0.0003637107709426227, 'temp_change_factor': 0.5701967704178798, 'cost_threshold': 0.16130951788499628, 'range': 14.826770187082472, 'frountier_node_ratio': 0.1020448107480281, 'type': 'geometric::BiTRRT', 'frountier_threshold': 43860.15134623204}",
9,71.6093521118164,0.4364941120147705,BiTRRTkConfigDefault,1,2.630466938018799,0.4364941120147705,1.703104073402206,7.842149168360978,1.0,"{'init_temperature': 0.0006531083254653986, 'temp_change_factor': 0.25329160253978217, 'cost_threshold': 0.6563295894652735, 'range': 3.7419413208238814, 'frountier_node_ratio': 0.15896958364551975, 'type': 'geometric::BiTRRT', 'frountier_threshold': 46631.077285630636}",
10,78.61125707626343,0.40985703468322754,BiTRRTkConfigDefault,1,3.2083630561828613,0.40985703468322754,1.702965537100266,6.69721432401,1.0,"{'init_temperature': 0.00013818295134861383, 'temp_change_factor': 0.19658236168005355, 'cost_threshold': 0.0960984078939631, 'range': 12.332799124734235, 'frountier_node_ratio': 0.0971012757930613, 'type': 'geometric::BiTRRT', 'frountier_threshold': 36872.517066096414}",
11,89.27307796478271,0.36731815338134766,BiTRRTkConfigDefault,1,3.7235941886901855,0.36731815338134766,1.7028730149823836,7.679193531175403,1.0,"{'init_temperature': 0.0006367746772280671, 'temp_change_factor': 0.9792596281263007, 'cost_threshold': 0.028137091635428553, 'range': 12.629262782080076, 'frountier_node_ratio': 0.9628722995307493, 'type': 'geometric::BiTRRT', 'frountier_threshold': 45710.37374788651}",
12,98.19633603096008,0.45682597160339355,BiTRRTkConfigDefault,1,3.4039950370788574,0.45682597160339355,1.703109521408367,7.573812618250138,1.0,"{'init_temperature': 0.00092120867450865, 'temp_change_factor': 0.9262229395925274, 'cost_threshold': 0.01796048718468213, 'range': 9.10431797600163, 'frountier_node_ratio': 0.17005151753225115, 'type': 'geometric::BiTRRT', 'frountier_threshold': 82720.8204616631}",
13,106.21228909492493,0.39122891426086426,BiTRRTkConfigDefault,1,2.879944086074829,0.39122891426086426,1.7030113738401846,7.7839994092027744,1.0,"{'init_temperature': 0.0008249659744944344, 'temp_change_factor': 0.5529653508477521, 'cost_threshold': 0.019984952580612062, 'range': 14.427636666644329, 'frountier_node_ratio': 0.3088584817312053, 'type': 'geometric::BiTRRT', 'frountier_threshold': 22970.264495821215}",
