n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,8.377709150314331,0.7522668838500977,BiTRRTkConfigDefault,1,4.528877019882202,0.7522668838500977,1.7028199807980884,9.022177595957931,1.0,"{'init_temperature': 0.00091524714794613, 'range': 14.979577122596494, 'temp_change_factor': 0.13388399649689797, 'frountier_node_ratio': 0.4503882666749536, 'type': 'geometric::BiTRRT', 'cost_threshold': 363.92448476680886, 'frountier_threshold': 0.5884421485840741}"
2,17.090227127075195,0.6174700260162354,BiTRRTkConfigDefault,1,3.624958038330078,0.6174700260162354,1.7030373506522265,8.288775225227669,1.0,"{'init_temperature': 0.0006330898641105164, 'range': 8.27919267541929, 'temp_change_factor': 0.335831334454301, 'frountier_node_ratio': 0.8894385390140346, 'type': 'geometric::BiTRRT', 'cost_threshold': 64166.102855862184, 'frountier_threshold': 0.6591578212073314}"
3,26.6613609790802,0.292963981628418,BiTRRTkConfigDefault,1,4.73267388343811,0.292963981628418,1.702875381216838,7.722173231597716,1.0,"{'init_temperature': 0.000322767794829705, 'range': 8.132972243895907, 'temp_change_factor': 0.46536106068049243, 'frountier_node_ratio': 0.8610916974022748, 'type': 'geometric::BiTRRT', 'cost_threshold': 50076.31846926241, 'frountier_threshold': 0.24711486441824893}"
4,35.336857080459595,0.21465182304382324,BiTRRTkConfigDefault,1,3.6100728511810303,0.21465182304382324,1.7028356747004323,6.957338352804638,1.0,"{'init_temperature': 0.0004096846785575714, 'range': 4.32212235721412, 'temp_change_factor': 0.18104916339502541, 'frountier_node_ratio': 0.4244005121861726, 'type': 'geometric::BiTRRT', 'cost_threshold': 74788.39905784241, 'frountier_threshold': 0.7759770475447721}"
5,44.709973096847534,0.5093450546264648,BiTRRTkConfigDefault,1,4.445841073989868,0.5093450546264648,1.7030870855079476,8.129557852983933,1.0,"{'init_temperature': 0.00046065366429950993, 'range': 7.5979618123722235, 'temp_change_factor': 0.7653275166828417, 'frountier_node_ratio': 0.8431757138191218, 'type': 'geometric::BiTRRT', 'cost_threshold': 94406.140722197, 'frountier_threshold': 0.6819751712979824}"
6,54.32371115684509,0.328171968460083,BiTRRTkConfigDefault,1,4.2553768157958975,0.328171968460083,1.7030660180234007,7.24445351209325,1.0,"{'init_temperature': 0.000563037223380671, 'range': 12.00134207438307, 'temp_change_factor': 0.3775095130069236, 'frountier_node_ratio': 0.7811424703587554, 'type': 'geometric::BiTRRT', 'cost_threshold': 90894.0999537363, 'frountier_threshold': 0.9840867752118477}"
7,58.99034404754639,3.0,BiTRRTkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'init_temperature': 0.0007533482042674268, 'range': 8.565946934367792, 'temp_change_factor': 0.8448250775738386, 'frountier_node_ratio': 0.03035265462548975, 'type': 'geometric::BiTRRT', 'cost_threshold': 70455.7105037804, 'frountier_threshold': 0.3009193675927119}"
8,64.40369606018065,0.37520599365234375,BiTRRTkConfigDefault,1,4.556158065795898,0.37520599365234375,1.7029220049792422,9.777614937054636,1.0,"{'init_temperature': 0.0001042397617216967, 'range': 12.59049050236826, 'temp_change_factor': 0.7791547439546717, 'frountier_node_ratio': 0.8443790206655192, 'type': 'geometric::BiTRRT', 'cost_threshold': 1045.559516163863, 'frountier_threshold': 0.4058363631763612}"
9,72.60609817504883,0.5992090702056885,BiTRRTkConfigDefault,1,4.003751039505005,0.5992090702056885,1.7029059318531554,9.118440203842162,1.0,"{'init_temperature': 0.0007363683587134189, 'range': 14.765085521740136, 'temp_change_factor': 0.20338910665408327, 'frountier_node_ratio': 0.16799133115180853, 'type': 'geometric::BiTRRT', 'cost_threshold': 14147.341097033817, 'frountier_threshold': 0.31632961960387507}"
10,82.54947209358215,0.4749391078948975,BiTRRTkConfigDefault,1,4.474445104598999,0.4749391078948975,1.7030117259287407,9.132753927517632,1.0,"{'init_temperature': 0.0008570350421706798, 'range': 3.5773436403001972, 'temp_change_factor': 0.7828221334874238, 'frountier_node_ratio': 0.289092574859678, 'type': 'geometric::BiTRRT', 'cost_threshold': 24452.444168001817, 'frountier_threshold': 0.777201884378045}"
11,91.08602118492126,0.35857200622558594,BiTRRTkConfigDefault,1,3.4880359172821045,0.35857200622558594,1.7028527254700725,6.680512342276447,1.0,"{'init_temperature': 0.00047320909534556254, 'range': 6.869399252556034, 'temp_change_factor': 0.8468083276461739, 'frountier_node_ratio': 0.6811634273144913, 'type': 'geometric::BiTRRT', 'cost_threshold': 24113.63170195404, 'frountier_threshold': 0.6204514063856317}"
12,98.63861703872679,0.4117529392242432,BiTRRTkConfigDefault,1,3.3796901702880864,0.4117529392242432,1.7028124876613102,6.819131911654902,1.0,"{'init_temperature': 0.0007254714976919701, 'range': 1.8103552619511236, 'temp_change_factor': 0.8250090518076261, 'frountier_node_ratio': 0.6197761711649536, 'type': 'geometric::BiTRRT', 'cost_threshold': 45314.46906933319, 'frountier_threshold': 0.1081315663017215}"
13,107.75245213508606,0.4738790988922119,BiTRRTkConfigDefault,1,3.3259849548339844,0.4738790988922119,1.7028072084524597,7.022021883890207,1.0,"{'init_temperature': 0.00034342632938628195, 'range': 9.437771200294103, 'temp_change_factor': 0.10034957499909047, 'frountier_node_ratio': 0.6081573957313464, 'type': 'geometric::BiTRRT', 'cost_threshold': 86240.91633335502, 'frountier_threshold': 0.6044571472153012}"
