,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
0,4.636229991912842,0.39417910575866705,RRTConnectkConfigDefault,1,1.82275915145874,0.39417910575866705,1.7029829956314737,9.150193664481748,1.0,"{'range': 8.933384811552774, 'type': 'geometric::RRTConnect'}"
1,8.507025003433228,0.2561509609222412,RRTConnectkConfigDefault,1,1.614074945449829,0.2561509609222412,1.702961462203949,6.747733505564527,1.0,"{'range': 12.883389702579077, 'type': 'geometric::RRTConnect'}"
2,12.68499994277954,0.29456591606140137,RRTConnectkConfigDefault,1,1.551023006439209,0.29456591606140137,1.7031104036255982,7.459455697837843,1.0,"{'range': 9.391099082110989, 'type': 'geometric::RRTConnect'}"
3,16.927322149276733,0.2405130863189697,RRTConnectkConfigDefault,1,1.9583840370178225,0.2405130863189697,1.7030330067790795,6.588437693943311,1.0,"{'range': 4.5332656375126374, 'type': 'geometric::RRTConnect'}"
4,23.420573949813843,0.20608305931091309,RRTConnectkConfigDefault,1,2.294548988342285,0.20608305931091309,1.7029576259742218,7.233689324524312,1.0,"{'range': 4.162578789243687, 'type': 'geometric::RRTConnect'}"
5,29.40178108215332,0.2190110683441162,RRTConnectkConfigDefault,1,2.0846550464630127,0.2190110683441162,1.702945427183748,7.042350491944737,1.0,"{'range': 12.20131405875485, 'type': 'geometric::RRTConnect'}"
6,35.88817310333253,0.2314169406890869,RRTConnectkConfigDefault,1,3.109138011932373,0.2314169406890869,1.7027752453133134,7.183749410659647,1.0,"{'range': 5.952493461902363, 'type': 'geometric::RRTConnect'}"
7,41.77390599250794,0.29997801780700684,RRTConnectkConfigDefault,1,2.1952741146087646,0.29997801780700684,1.7029014413922068,7.675668128791242,1.0,"{'range': 5.127202790217299, 'type': 'geometric::RRTConnect'}"
8,48.34220004081726,0.41117095947265625,RRTConnectkConfigDefault,1,2.4715678691864014,0.41117095947265625,1.70275365456051,8.215194943567594,1.0,"{'range': 5.586798943624165, 'type': 'geometric::RRTConnect'}"
9,53.88176798820496,0.4648480415344238,RRTConnectkConfigDefault,1,2.0884711742401123,0.4648480415344238,1.7027868788903435,8.511922804774644,1.0,"{'range': 2.191226628148413, 'type': 'geometric::RRTConnect'}"
10,61.66263794898987,0.4226500988006592,RRTConnectkConfigDefault,1,2.8061389923095703,0.4226500988006592,1.7026768602185676,9.043421228340133,1.0,"{'range': 1.678023347098103, 'type': 'geometric::RRTConnect'}"
