,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
0,2.0948920249938965,0.18735003471374512,RRTConnectkConfigDefault,1,0.7796638011932373,0.18735003471374512,1.7027281946794215,7.218922872722914,1.0,"{'range': 13.508601149320384, 'type': 'geometric::RRTConnect'}"
1,4.261486053466797,0.19729995727539065,RRTConnectkConfigDefault,1,0.8394248485565186,0.19729995727539065,1.7030225932092515,7.138277930307461,1.0,"{'range': 5.496813762328579, 'type': 'geometric::RRTConnect'}"
2,7.056480884552003,0.5272090435028076,RRTConnectkConfigDefault,1,1.033437967300415,0.5272090435028076,1.7030676803096343,8.519741585757831,1.0,"{'range': 5.6986237552131485, 'type': 'geometric::RRTConnect'}"
3,9.484593868255617,0.14230585098266602,RRTConnectkConfigDefault,1,0.7952461242675781,0.14230585098266602,1.7028981214620826,6.763722228810487,1.0,"{'range': 10.855501265513727, 'type': 'geometric::RRTConnect'}"
4,12.322383880615234,0.3962531089782715,RRTConnectkConfigDefault,1,0.9954118728637696,0.3962531089782715,1.7029663832543904,8.14779626189828,1.0,"{'range': 13.378015825197766, 'type': 'geometric::RRTConnect'}"
5,14.76791286468506,0.1922850608825684,RRTConnectkConfigDefault,1,0.9577629566192628,0.1922850608825684,1.7030826572744666,8.953920785273539,1.0,"{'range': 10.03325878324778, 'type': 'geometric::RRTConnect'}"
6,17.10878586769104,0.35883092880249023,RRTConnectkConfigDefault,1,0.8850140571594238,0.35883092880249023,1.7029019494639308,6.833872145038527,1.0,"{'range': 8.571906706087006, 'type': 'geometric::RRTConnect'}"
7,19.333281040191647,0.1339409351348877,RRTConnectkConfigDefault,1,0.969040870666504,0.1339409351348877,1.7027179989090264,8.655806271129848,1.0,"{'range': 12.686500943255192, 'type': 'geometric::RRTConnect'}"
8,23.02653288841248,0.4934201240539551,RRTConnectkConfigDefault,1,0.9698679447174072,0.4934201240539551,1.7028708262747314,8.089938680701657,1.0,"{'range': 0.6919017370203092, 'type': 'geometric::RRTConnect'}"
9,25.30535697937012,0.11937713623046875,RRTConnectkConfigDefault,1,1.0289959907531738,0.11937713623046875,1.7028708806231372,7.863774761504773,1.0,"{'range': 7.670641361953327, 'type': 'geometric::RRTConnect'}"
10,27.63467788696289,0.2182559967041016,RRTConnectkConfigDefault,1,0.882904052734375,0.2182559967041016,1.7028446248072768,6.694951700674702,1.0,"{'range': 6.180977808266294, 'type': 'geometric::RRTConnect'}"
11,29.98188304901123,0.13866400718688965,RRTConnectkConfigDefault,1,0.9885420799255372,0.13866400718688965,1.703042484101,7.820302870845087,1.0,"{'range': 2.4710993674605395, 'type': 'geometric::RRTConnect'}"
12,30.520283937454227,3.0,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'range': 6.798850096120061, 'type': 'geometric::RRTConnect'}"
13,33.06189298629761,0.2592470645904541,RRTConnectkConfigDefault,1,1.064988136291504,0.2592470645904541,1.7026760580631597,8.912482737192589,1.0,"{'range': 7.403842512777025, 'type': 'geometric::RRTConnect'}"
14,35.939323902130134,0.23375606536865234,RRTConnectkConfigDefault,1,1.003583908081055,0.23375606536865234,1.7026722569336652,8.155510544003844,1.0,"{'range': 5.929349722000568, 'type': 'geometric::RRTConnect'}"
15,38.42423701286315,0.2762019634246826,RRTConnectkConfigDefault,1,1.056640863418579,0.2762019634246826,1.7029313492411955,9.15157857509726,1.0,"{'range': 10.096081748227729, 'type': 'geometric::RRTConnect'}"
16,40.87191581726074,0.14521098136901855,RRTConnectkConfigDefault,1,0.8888270854949951,0.14521098136901855,1.7027754252175993,7.299659088406364,1.0,"{'range': 4.067433271970891, 'type': 'geometric::RRTConnect'}"
17,43.995571851730354,0.31639790534973145,RRTConnectkConfigDefault,1,1.0021860599517822,0.31639790534973145,1.7027793554718005,8.150014683195463,1.0,"{'range': 10.714941252035652, 'type': 'geometric::RRTConnect'}"
18,46.83142399787903,0.1458120346069336,RRTConnectkConfigDefault,1,1.1948120594024658,0.1458120346069336,1.702896498473602,8.480557919087898,1.0,"{'range': 14.448438535485913, 'type': 'geometric::RRTConnect'}"
19,48.702929973602295,3.0,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'range': 9.311714527662758, 'type': 'geometric::RRTConnect'}"
20,49.973768949508674,0.1497821807861328,RRTConnectkConfigDefault,1,0.8216979503631592,0.1497821807861328,1.7027693897972445,7.104437040293912,1.0,"{'range': 6.763574905581868, 'type': 'geometric::RRTConnect'}"
21,52.81240487098694,0.2870268821716309,RRTConnectkConfigDefault,1,0.921605110168457,0.2870268821716309,1.7030393139827218,6.62606161283147,1.0,"{'range': 10.419505395905249, 'type': 'geometric::RRTConnect'}"
22,54.857784032821655,3.0,RRTConnectkConfigDefault,1,0.0,0.0,0.0,0.0,0.0,"{'range': 9.234902287027227, 'type': 'geometric::RRTConnect'}"
23,56.22258281707764,0.09127306938171388,RRTConnectkConfigDefault,1,1.0846920013427734,0.09127306938171388,1.7028559613465055,8.798990668197565,1.0,"{'range': 14.71520120459717, 'type': 'geometric::RRTConnect'}"
24,58.891186952590935,0.1444392204284668,RRTConnectkConfigDefault,1,1.1051311492919922,0.1444392204284668,1.702753087141583,8.538749255015517,1.0,"{'range': 9.342114316786855, 'type': 'geometric::RRTConnect'}"
25,61.4626898765564,0.3681018352508545,RRTConnectkConfigDefault,1,0.9127461910247804,0.3681018352508545,1.7030559440772497,7.388365169741633,1.0,"{'range': 1.4180796955226342, 'type': 'geometric::RRTConnect'}"
