n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,10.471687078475952,0.718764066696167,RRTConnectkConfigDefault,1,3.770358085632324,0.718764066696167,1.703080788174664,6.911475256967702,1.0,"{'default': 0.7000000000000001, 'type': 'geometric::RRTConnect'}",
2,17.59764003753662,0.41176295280456543,RRTConnectkConfigDefault,1,2.134509801864624,0.41176295280456543,1.7031973450292701,7.32271761708711,1.0,"{'default': 0.9, 'type': 'geometric::RRTConnect'}",
3,26.148814916610718,0.33667898178100586,RRTConnectkConfigDefault,1,3.1757240295410156,0.33667898178100586,1.7032723580684512,6.973873089870562,1.0,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}",
4,34.660428047180176,0.42960619926452637,RRTConnectkConfigDefault,1,2.9372060298919678,0.42960619926452637,1.7031202789691557,7.171086484775802,1.0,"{'default': 1.0, 'type': 'geometric::RRTConnect'}",
5,36.052325963974,3.0,RRTConnectkConfigDefault,1,0.0635840892791748,0.06792593002319336,0.00027427264414100724,0.0002796727901045413,0.0,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}",
6,45.23600697517395,0.39307308197021484,RRTConnectkConfigDefault,1,3.719449996948242,0.39307308197021484,1.702998871033898,7.365884402127087,1.0,"{'default': 0.2, 'type': 'geometric::RRTConnect'}",
7,53.91597104072571,0.5040960311889648,RRTConnectkConfigDefault,1,3.4298629760742188,0.5040960311889648,1.703007707221652,7.602413890348173,1.0,"{'default': 1.9000000000000001, 'type': 'geometric::RRTConnect'}",
8,62.39018702507019,0.5624969005584717,RRTConnectkConfigDefault,1,3.101341962814331,0.5624969005584717,1.7027955404681077,7.297893522840499,1.0,"{'default': 0.30000000000000004, 'type': 'geometric::RRTConnect'}",
9,69.43675494194031,0.3570859432220459,RRTConnectkConfigDefault,1,2.6431808471679688,0.3570859432220459,1.7029565438428365,7.581930831465117,1.0,"{'default': 0.5, 'type': 'geometric::RRTConnect'}",
10,78.81739401817322,0.935014009475708,RRTConnectkConfigDefault,1,4.696476936340332,0.935014009475708,1.702905634778809,9.284429458504999,1.0,"{'default': 0.8, 'type': 'geometric::RRTConnect'}",
11,87.03762006759644,0.40403199195861816,RRTConnectkConfigDefault,1,3.669373035430908,0.40403199195861816,1.7027561416248882,6.7094564076007455,1.0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}",
12,96.01713705062866,0.6266181468963623,RRTConnectkConfigDefault,1,3.118783950805664,0.6266181468963623,1.7028846769746229,9.18127092534012,1.0,"{'default': 1.5, 'type': 'geometric::RRTConnect'}",
13,102.50670003890991,0.31239819526672363,RRTConnectkConfigDefault,1,2.625214099884033,0.31239819526672363,1.7029204848858315,6.9310614437076685,1.0,"{'default': 0.1, 'type': 'geometric::RRTConnect'}",
14,108.61837196350098,0.16405892372131348,RRTConnectkConfigDefault,1,2.6443309783935547,0.16405892372131348,1.7026926975052565,7.27701281127193,1.0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}",
15,115.05611205101013,0.21057796478271484,RRTConnectkConfigDefault,1,2.4216060638427734,0.21057796478271484,1.7030014561916378,8.147068687747774,1.0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}",
16,121.72679805755615,0.2398209571838379,RRTConnectkConfigDefault,1,2.6770730018615723,0.2398209571838379,1.7028600813405492,6.913608789425724,1.0,"{'default': 1.7000000000000002, 'type': 'geometric::RRTConnect'}",
17,128.45876002311707,0.44670915603637695,RRTConnectkConfigDefault,1,3.0236008167266846,0.44670915603637695,1.7030984751418647,7.802178272904375,1.0,"{'default': 1.8, 'type': 'geometric::RRTConnect'}",
18,134.9523220062256,0.12312602996826172,RRTConnectkConfigDefault,1,2.7413880825042725,0.12312602996826172,1.7028583080372137,7.011977847334952,1.0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}",
19,142.0494740009308,0.36899805068969727,RRTConnectkConfigDefault,1,2.590005874633789,0.36899805068969727,1.7026585012065287,7.2476216327451795,1.0,"{'default': 1.6, 'type': 'geometric::RRTConnect'}",
20,149.30147194862366,0.8756589889526367,RRTConnectkConfigDefault,1,2.7312240600585938,0.8756589889526367,1.7028940085050956,7.748008046307835,1.0,"{'default': 0.6000000000000001, 'type': 'geometric::RRTConnect'}",
21,155.42661595344543,0.17732596397399902,RRTConnectkConfigDefault,1,2.5399301052093506,0.17732596397399902,1.7030957280229035,8.199828756405742,1.0,"{'default': 1.2000000000000002, 'type': 'geometric::RRTConnect'}",
22,162.29642009735107,0.2567439079284668,RRTConnectkConfigDefault,1,2.5112040042877197,0.2567439079284668,1.7028688810635038,6.872388666268173,1.0,"{'default': 1.4000000000000001, 'type': 'geometric::RRTConnect'}",
23,169.27850103378296,0.34506916999816895,RRTConnectkConfigDefault,1,2.8705008029937744,0.34506916999816895,1.7029936272538715,8.293150586783419,1.0,"{'default': 1.1, 'type': 'geometric::RRTConnect'}",
24,176.65850400924683,0.28896379470825195,RRTConnectkConfigDefault,1,3.0682239532470703,0.28896379470825195,1.7030986432443402,9.199283249478745,1.0,"{'default': 2.0, 'type': 'geometric::RRTConnect'}",
25,183.73154711723328,0.18198800086975098,RRTConnectkConfigDefault,1,3.2901089191436768,0.18198800086975098,1.702988901052476,8.451937662845245,1.0,"{'default': 1.3, 'type': 'geometric::RRTConnect'}",
