n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
1,4.9428050518,3,BKPIECEkConfigDefault,1,0.1215500832,0.6998751163,0.0001126422,0.0001427414,0,"{'border_fraction': 0.4035542490174885, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 8.219352129982253, 'failed_expansion_score_factor': 0.43306876055481736, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8010546611721374, 'type': 'geometric::BKPIECE'}"
2,9.2939300537,3,BKPIECEkConfigDefault,1,0.0680060387,0.3034310341,0.0002250945,0.0002581056,0,"{'border_fraction': 0.6389608921093343, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.23625865480627, 'failed_expansion_score_factor': 0.7197806640754474, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.678519023950526, 'type': 'geometric::BKPIECE'}"
3,13.9032721519,3,BKPIECEkConfigDefault,1,0.1283559799,0.8699848652,0.0002157714,0.0002249255,0,"{'border_fraction': 0.0614929981406821, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.196709538559274, 'failed_expansion_score_factor': 0.3151897841113499, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9608876767335094, 'type': 'geometric::BKPIECE'}"
4,17.7761821747,3,BKPIECEkConfigDefault,1,0.0628519058,0.2174589634,0.0002170511,0.0002252123,0,"{'border_fraction': 0.22813742738360865, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 7.114450142143397, 'failed_expansion_score_factor': 0.2624044583035211, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.0035352406883122356, 'type': 'geometric::BKPIECE'}"
5,25.7357859612,3,BKPIECEkConfigDefault,1,0.0904581547,3.0532059669,0,0,0,"{'border_fraction': 0.9185202989575587, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 11.82651457360172, 'failed_expansion_score_factor': 0.08131710285166127, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.23287358705099825, 'type': 'geometric::BKPIECE'}"
6,31.4260830879,1.9583611488,BKPIECEkConfigDefault,1,2.7993500233,1.9583611488,1.7031058163,7.4454260959,1,"{'border_fraction': 0.07087236441036704, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.2303017349071945, 'failed_expansion_score_factor': 0.17506473177609616, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9758231268519735, 'type': 'geometric::BKPIECE'}"
7,35.129709959,3,BKPIECEkConfigDefault,1,0.0724191666,0.1590819359,0.0003966673,0.0004835112,0,"{'border_fraction': 0.9525753457570202, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 12.268435352845602, 'failed_expansion_score_factor': 0.19849139664358217, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7416104513129512, 'type': 'geometric::BKPIECE'}"
8,41.5571479797,3,BKPIECEkConfigDefault,1,0.0518329144,3.006098032,0,0,0,"{'border_fraction': 0.17967531318132557, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 5.279360205563114, 'failed_expansion_score_factor': 0.35929961048337733, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.797761029426325, 'type': 'geometric::BKPIECE'}"
9,48.318969965,3.3878111839,BKPIECEkConfigDefault,1,2.3374969959,3.3878111839,1.7032394994,7.263570289,1,"{'border_fraction': 0.7395798767481154, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.810192611208727, 'failed_expansion_score_factor': 0.4567816675690567, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.11591713695611383, 'type': 'geometric::BKPIECE'}"
10,52.6502380371,3,BKPIECEkConfigDefault,1,0.0608739853,0.451125145,0.0003698529,0.0003698529,0,"{'border_fraction': 0.5588906381002856, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.6067378530595735, 'failed_expansion_score_factor': 0.7079056420270025, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.44061386251345325, 'type': 'geometric::BKPIECE'}"
11,63.1355130672,1.6328589916,BKPIECEkConfigDefault,1,2.0527009964,1.6328589916,1.7031253764,7.1437589633,1,"{'border_fraction': 0.008621155258376478, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.832859655544123, 'failed_expansion_score_factor': 0.5072610277984432, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5856580449159037, 'type': 'geometric::BKPIECE'}"
12,72.9283611774,1.2519249916,BKPIECEkConfigDefault,1,3.3459129333,1.2519249916,1.7031044217,8.1489711449,1,"{'border_fraction': 0.502711094636997, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.9257319934310944, 'failed_expansion_score_factor': 0.4114143589319216, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7811285931179123, 'type': 'geometric::BKPIECE'}"
13,77.5083770752,3,BKPIECEkConfigDefault,1,0.1386790276,0.4236049652,0.0003152389,0.0003903639,0,"{'border_fraction': 0.04446790248734478, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 14.886438273880488, 'failed_expansion_score_factor': 0.5793434599937821, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5052700019205625, 'type': 'geometric::BKPIECE'}"
14,81.9318950176,3,BKPIECEkConfigDefault,1,0.2894818783,0.3454070091,0.0004093755,0.0004093755,0,"{'border_fraction': 0.20173623307580335, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 10.54724414657974, 'failed_expansion_score_factor': 0.1873700494039665, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.501677940265137, 'type': 'geometric::BKPIECE'}"
15,92.1376919746,2.8758318424,BKPIECEkConfigDefault,1,2.2103209496,2.8758318424,1.7028897024,6.67264444,1,"{'border_fraction': 0.6413403062769102, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.6623897163128403, 'failed_expansion_score_factor': 0.22053634449572612, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7284174251562585, 'type': 'geometric::BKPIECE'}"
